LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,
ID18594,18594,0,298.0,27.653153153153152,49.96621621621622,0.0,7.0,7,9.706684619910241,1,,1549.1326530612246,424.0,53.0,16063.0,455445.0,2784.6552803039513,0.9528160128348537,0.5428688008793816,-0.05062726245159788,0.10731167005172883,13.500059041230687,7.19044236362799,1.8742892175378483,1.8775004872466754,295.99999999999994,72.54967738643681,0.7066926980522551,0.9396825396825395,4.216864343899571
ID18617,18617,0,287.0,27.343171296296294,50.19444444444444,0.0,8.0,8,9.574614729634384,1,,1596.204861111111,441.0,73.0,16067.0,459707.0,2834.5692880009174,0.9549438445934738,0.5501423702245947,0.12915415245308853,-0.16701808994696643,13.415011847100256,7.1309472421555595,-1.2206671319489792,1.881238409365252,287.99999999999994,70.96571414530548,0.7186297573505939,0.9335494327390598,4.181694808657634
ID18590,18590,0,298.0,27.386834733893558,50.029411764705884,0.0,9.0,9,9.731248179944735,1,,1538.8795986622074,418.0,73.0,16067.0,460125.0,2794.5504120679416,0.9535053091790768,0.5375652776356039,0.10795391531886679,-0.04210874133099566,14.24247568147642,7.256410119879006,1.9220346980769352,1.962744035436892,297.5,72.82490026202645,0.7049154625611652,0.9550561797752809,4.2221767846201335
ID18591,18591,0,291.0,27.574332171893147,49.95005807200929,0.0,10.0,10,9.557977680176279,1,,1588.9270833333333,444.0,81.0,16063.0,457611.0,2816.1029114549506,0.9537785225483785,0.5508808166806045,0.009040741168011434,0.08160482442061591,12.940983515170975,7.237016137705423,-1.2429613496902907,1.788165629166893,287.0,70.99095566819678,0.7156253485266839,0.9425287356321839,4.190463616290688
ID18596,18596,0,298.0,27.486666666666668,50.21388888888889,0.0,11.0,11,9.772050238058398,1,,1544.724832214765,418.0,88.0,16063.0,460328.0,2782.5494084064417,0.9536657730408805,0.541981131441216,-0.011479837214078028,-0.3109978106882748,13.75065811371638,7.2277276974260225,1.8590972504761165,1.9024870179618607,300.0,73.43028612137886,0.6991666072268962,0.9478672985781991,4.239499545884932
ID18592,18592,0,294.0,27.49551066217733,49.98877665544332,0.0,12.0,12,9.723067221642863,1,,1539.1003344481605,412.0,67.0,16063.0,460191.0,2784.4618610552075,0.9543707886886217,0.5398409556995694,0.0395786858747056,0.03909627937806727,13.856150851776537,7.232531650505477,1.83813528167153,1.9158092243962928,297.00000000000006,71.77029111908108,0.7245642425022693,0.9504000000000001,4.16453468175589
ID18593,18593,0,294.0,27.373997709049256,49.934707903780065,0.0,13.0,13,9.624353322664494,1,,1575.61301369863,431.0,85.0,16063.0,460079.0,2815.6979830077503,0.9543283029941756,0.5465045317868064,-0.03176935747499573,0.016578969456170507,13.16710209662706,7.246670495524569,1.883017115996849,1.8169864498128978,290.99999999999994,70.82566808641079,0.7289898698384649,0.9572368421052628,4.151874192738082
ID18605,18605,0,295.0,27.37222222222222,50.025,0.0,14.0,14,9.772050238058398,1,,1526.2244224422443,399.0,73.0,16067.0,462446.0,2782.6253104473058,0.9538799090248972,0.5355370201269175,-0.054527344052452235,-0.2892660315753598,13.394907397582351,7.6240799094520355,1.8242063445328036,1.7569211703796375,300.0,71.21341881242724,0.7433741364416928,0.9523809523809526,4.111508652126842
ID18595,18595,0,289.0,27.509243212016177,49.88186019641825,0.0,15.0,15,9.582922422936733,1,,1602.401384083045,445.0,101.0,16063.0,463094.0,2825.750664424956,0.9542163200704674,0.5537856181652173,0.18508053831676963,-0.30260028831276653,13.439692954573268,7.176358927151894,1.9065421928983204,1.8727732393266907,288.50000000000006,71.16073308316925,0.7159370775709423,0.9568822553897183,4.18955122364882
ID18597,18597,0,295.0,27.64522584333905,49.9271012006861,0.0,16.0,16,9.632618118796934,1,,1564.8213058419244,442.0,79.0,16063.0,455363.0,2791.62332375831,0.9520070603141922,0.5467599727630722,0.021586475948798596,-0.09904852800428542,13.209319495160237,7.237537722127117,1.8976622253587898,1.825112352060807,291.49999999999994,69.98942998313602,0.747796641178175,0.9573070607553362,4.099332794879045
ID18604,18604,0,305.0,27.544956140350877,50.104714912280706,0.0,17.0,17,9.83698151873187,1,,1509.2032786885245,394.0,91.0,16063.0,460307.0,2752.548235270222,0.9538048697908731,0.5353294615412176,-0.191651318754794,0.03880779680382894,14.174322292197504,7.437168379866768,1.9121157760236955,1.9058762109741862,304.0,72.77931959828871,0.7212195081751783,0.9605055292259084,4.17418025406039
ID18599,18599,0,295.0,27.564608347627214,49.89908519153802,0.0,18.0,18,9.632618118796934,1,,1571.5631399317406,433.0,88.0,16067.0,460468.0,2802.632242478825,0.9537094086055579,0.5474592712315465,0.2262172491061222,-0.23403284542834898,13.624997501638989,7.328976032633463,1.8712919034634794,1.8590588154431753,291.5,73.01072816820927,0.6871872030490976,0.9328,4.276292469163626
ID18598,18598,0,295.0,27.53822372119168,50.11214165261383,0.0,19.0,19,9.714879374109282,1,,1541.8221476510066,435.0,87.0,16067.0,459463.0,2770.8696963202624,0.953967908195866,0.5433310330234513,0.1506171056534361,-0.18321780518119585,13.844987453156998,7.4079578051685475,1.879090459326917,1.8689344374366335,296.50000000000006,71.30470721850335,0.7328214279403837,0.9642276422764228,4.141005927239377
ID18608,18608,0,296.0,27.559743160245674,49.770240089335566,0.0,20.0,20,9.747589498222704,1,,1516.9039735099338,403.0,50.0,16067.0,458105.0,2755.467232338128,0.9546627462554234,0.5377383043650132,0.19440160166383777,-0.46220566651364187,13.988304147630952,7.251640816665027,1.8878641991813052,1.9289846948133957,298.5,70.37002881965567,0.7574932055240446,0.9707317073170734,4.073010795258058
ID18600,18600,0,304.0,27.548807542983912,49.82667775929007,0.0,21.0,21,9.7801902230084,1,,1539.5681063122925,402.0,77.0,16067.0,463410.0,2763.8711884202203,0.9534302622995532,0.5437535729902806,0.05099232323683475,0.07501018398490568,13.503414211087913,7.322460890571545,1.8909596512405906,1.84410875153666,300.50000000000006,74.52096776684147,0.6799819238772573,0.9332298136645965,4.298889163836455
ID18615,18615,0,290.0,27.59149184149184,49.77913752913753,0.0,22.0,22,9.541311620975604,1,,1627.5352112676057,475.0,97.0,16067.0,462220.0,2831.533814173028,0.9541926152864949,0.5613158683331665,0.06365448551145926,-0.31839314270042174,13.661719057983666,7.039177067418233,1.8681389336925014,1.9408119624123037,285.99999999999994,72.14879974872497,0.6904268555894293,0.9346405228758167,4.266247964715509
ID18601,18601,0,300.0,27.5567612687813,50.05314412910406,0.0,23.0,23,9.763903466956508,1,,1540.6411960132891,411.0,86.0,16067.0,463733.0,2780.31255751889,0.9543539942777313,0.5411829998879125,-0.021568044159731806,-0.21830049896946063,14.017590724421767,7.369396447274156,1.8808606746991998,1.9021355174353105,299.5,72.40735987553872,0.7178624978802417,0.9523052464228935,4.183928932954359
ID18602,18602,0,297.0,27.459933222036728,49.94852531997774,0.0,24.0,24,9.763903466956508,1,,1528.7043189368771,428.0,71.0,16067.0,460140.0,2760.142202063984,0.9535110893277202,0.5406695337640023,-0.035556881584180265,0.1163355548541844,14.269164038339289,7.301959074843033,1.859851893909778,1.9541555755221796,299.50000000000006,71.63771904730325,0.7333700871943192,0.9523052464228935,4.139456623305555
ID18609,18609,0,294.0,27.438566552901023,49.815130830489196,0.0,25.0,25,9.657370069115643,1,,1573.1855670103093,438.0,82.0,16067.0,457797.0,2795.01246186808,0.9548477880647412,0.5498540137744221,-0.12142930913995088,-0.6567600082747767,13.759019461442419,7.474199003740967,1.824413459271695,1.8408687612620147,293.0,69.95055486692824,0.7524803385701617,0.9606557377049179,4.086555049341782
ID18607,18607,0,295.0,27.37925170068027,49.900226757369616,0.0,26.0,26,9.673836185197393,1,,1566.5221843003412,441.0,91.0,16067.0,458991.0,2789.5801760446884,0.9531044887318473,0.5480784595276824,-0.33616409288247795,0.23168122229534954,14.220893915724634,7.164426031060774,1.9133236280461983,1.9849313614337185,294.0,71.12989229856119,0.7302186019932893,0.9592169657422512,4.1483795616809
ID18606,18606,0,298.0,27.462032384142933,49.818816303740924,0.0,27.0,27,9.747589498222704,1,,1513.877887788779,418.0,73.0,16067.0,458705.0,2733.1758681246324,0.9535179843885065,0.5407104196356428,-0.06759429901638377,-0.08919827264877307,14.164406904947704,7.2046140991966245,1.8745577138556828,1.9660188193184636,298.5,72.05106870579212,0.7225590512222229,0.9536741214057508,4.170309229241087
ID18610,18610,0,297.0,27.46365701306076,49.94633730834753,0.0,28.0,28,9.66560663357156,1,,1549.1587837837837,431.0,93.0,16067.0,458551.0,2760.951653385,0.9528968545118098,0.5475625219599116,0.02609746087867669,-0.17236155369382145,13.872160340990343,7.111840409513342,1.8637296447977751,1.950572501941112,293.49999999999994,72.33664972694496,0.7048572782064461,0.9407051282051282,4.222351046537947
ID18641,18641,0,298.0,27.41950113378685,49.92176870748299,0.0,29.0,29,9.673836185197393,1,,1560.2237288135593,444.0,81.0,16067.0,460266.0,2775.515964310512,0.953530937820719,0.5487665607814726,0.12272014693469462,0.07741158519031544,13.843711003804584,7.217126496041077,-1.212422187621327,1.9181749150993115,293.99999999999994,71.67035784505993,0.7192469827255503,0.9639344262295079,4.179900152454147
ID18623,18623,0,287.0,27.418260869565216,50.02231884057971,0.0,30.0,30,9.566299821657266,1,,1596.0940766550523,448.0,87.0,16067.0,458079.0,2806.6779073727043,0.9535492651684693,0.5551555339550108,-0.03692064253238397,0.04644576492471491,13.37328231230132,7.0020759629689575,1.887099794158232,1.909902489351301,287.50000000000006,69.26254843317217,0.7530967602879115,0.9696458684654302,4.084882251704084
ID18627,18627,0,299.0,27.42358803986711,49.977297895902545,0.0,31.0,31,9.788323438736635,1,,1525.392026578073,439.0,82.0,16063.0,459143.0,2735.27067627128,0.9521621221344079,0.5440091156335908,0.23035255561099402,-0.340002059223157,13.88840643270761,7.478854684113633,-1.21474877094845,1.8570231698991237,300.99999999999994,73.01196527855352,0.709558623309386,0.9585987261146495,4.208339716431256
ID18611,18611,0,295.0,27.578902229845625,49.72584333905089,0.0,32.0,32,9.632618118796934,1,,1571.1164383561643,440.0,86.0,16067.0,458766.0,2780.1196060954294,0.9533743468350173,0.5516363416902935,0.037502945482320166,-0.0465877311096038,14.388115160274795,7.094557944048221,1.9287487526639462,2.028049566124877,291.5,71.89109215690848,0.7087584673643396,0.9448946515397083,4.210714558033921
ID18614,18614,0,296.0,27.450056116722784,50.10774410774411,0.0,33.0,33,9.72306722164286,1,,1525.4485049833886,412.0,79.0,16067.0,459160.0,2751.078817756061,0.9528334220397131,0.5410984592171438,0.08371327620208138,-0.2662481527956972,14.465698741944598,7.2893447848703845,1.895984396346074,1.9844991791264022,297.0,71.69175425095716,0.7261526030075428,0.9565217391304348,4.159977510452853
ID18613,18613,0,295.0,27.456546598056033,50.00314465408805,0.0,34.0,34,9.632618118796934,1,,1555.8271186440677,439.0,82.0,16063.0,458969.0,2766.863158039533,0.9528078068632784,0.5487183153403599,-0.00554803372146035,-0.1683824304968087,14.0590643972854,7.065384405332147,1.8697624895726568,1.9898513075488462,291.50000000000006,71.99567108326474,0.7067009168132238,0.9526143790849675,4.216839823271382
ID18612,18612,0,299.0,27.640790205898718,49.88286032276015,0.0,35.0,35,9.76390346695651,1,,1542.4766666666667,439.0,88.0,16067.0,462743.0,2757.817965207207,0.9537651145383576,0.5460747366126179,-0.021110397760066672,-0.0499036682039153,14.152558061233938,7.191395784662429,1.8468026147175274,1.967984864832227,299.5000000000001,71.44541959438075,0.7373232155557443,0.9614767255216697,4.128344945621729
ID18616,18616,0,300.0,27.68136439267887,50.00027731558514,0.0,36.0,36,9.7801902230084,1,,1550.9630872483222,420.0,86.0,16067.0,462187.0,2778.5383342194755,0.9533646255149137,0.5448673435286329,0.060848272547404006,0.09465250796841361,13.997090421407583,7.225127604043375,1.8752605963969846,1.9372793379558357,300.5,73.68872226347924,0.6954281849877291,0.9524564183835182,4.250879438744729
ID18618,18618,0,301.0,27.67335562987737,49.71739130434783,0.0,37.0,37,9.755749892701914,1,,1540.0267558528428,424.0,81.0,16067.0,460468.0,2762.325131752218,0.9533109967810195,0.5441851356301476,-0.0948193323754787,0.15632345860461755,13.762321928736705,7.109809426475608,1.9159398175204196,1.9356808464497484,298.99999999999994,74.91552420212622,0.6694796908151469,0.9271317829457363,4.332476628216785
ID18619,18619,0,298.0,27.34175084175084,49.91414141414141,0.0,38.0,38,9.72306722164286,1,,1522.1933333333334,415.0,86.0,16063.0,456658.0,2734.7772385400995,0.9531398820746556,0.5432517680814827,-0.059644409892765794,0.10801186773958472,14.048939560206865,7.091979821507166,1.909543797962588,1.980961581080927,296.99999999999994,71.24748171871767,0.7352368677208222,0.9488817891373802,4.134198203446935
ID18620,18620,0,298.0,27.508375209380233,50.03601340033501,0.0,39.0,39,9.747589498222704,1,,1515.6225165562914,415.0,87.0,16063.0,457718.0,2741.21772111855,0.9542242355342935,0.5399500196346346,-0.10531015854593406,0.05880071746494458,14.39750990356789,7.223993565359744,1.8745594259991445,1.9930125592312755,298.5,71.87318448328953,0.7261401061713708,0.956730769230769,4.160013306804904
ID18621,18621,0,297.0,27.44017094017094,49.833333333333336,0.0,40.0,40,9.649126473871029,1,,1558.1331058020478,429.0,87.0,16067.0,456533.0,2777.2151838537197,0.9526079819784478,0.5474244310715469,0.16699716470627587,-0.2748027412318697,13.719265187585913,7.214678524568183,1.8913729909357933,1.9015767841723823,292.49999999999994,71.09769931607435,0.7271510567502188,0.9574468085106379,4.157120489296194
ID18626,18626,0,298.0,27.40909090909091,49.92199775533109,0.0,41.0,41,9.72306722164286,1,,1534.5083612040135,422.0,85.0,16063.0,458818.0,2757.5753847259793,0.954307202263356,0.5434595565221875,0.3926610114769067,-0.2385912797080239,13.360351745509373,7.589870315517459,1.9613632115757607,1.7602872236425686,297.0,72.9572934764999,0.7011789738045591,0.9295774647887323,4.233411544420343
ID18622,18622,0,289.0,27.506872852233677,49.7119129438717,0.0,42.0,42,9.624353322664494,1,,1567.6894197952217,435.0,78.0,16063.0,459333.0,2774.0989940072536,0.9525666220998498,0.5513883258662995,0.03034037175627024,-0.26612394655122873,13.701737566963866,7.088037164431524,1.8530308745830792,1.9330792501654122,290.99999999999994,70.63180560322078,0.7329970654706014,0.9556650246305417,4.140509772710096
ID18625,18625,0,294.0,27.70534698521047,49.62798634812287,0.0,43.0,43,9.65737006911564,1,,1583.4329896907216,444.0,67.0,16063.0,460779.0,2783.6601391862,0.9532032551456927,0.5552026768778147,-0.07353608642500896,-0.5902634422549922,13.669570089505024,7.416774448878732,1.811251247917161,1.8430613177904567,292.9999999999999,71.57586953379096,0.718694330583508,0.952845528455284,4.181506946024697
ID18624,18624,0,300.0,27.40954773869347,49.84394193188163,0.0,44.0,44,9.747589498222702,1,,1535.3112582781457,424.0,90.0,16063.0,463664.0,2758.980781489843,0.9522249366345525,0.5428595089723873,0.14301897784953804,-0.2841117609542829,14.254693052807882,7.270549748639407,-1.2134305834201444,1.9606073193399811,298.49999999999994,75.09184684719439,0.6652251008751968,0.9342723004694834,4.346309188366537
ID18628,18628,0,310.0,27.509708737864077,49.99137001078749,0.0,45.0,45,9.91754782346883,1,,1518.7831715210357,394.0,83.0,16063.0,469304.0,2765.077396390121,0.9527550755040829,0.5359841855195963,-0.047404631708118206,-0.6249916139716477,14.548804421533873,7.394506286820011,1.8419590645822144,1.9675153224855193,309.0,74.15056664647763,0.7062189959453831,0.9551777434312209,4.218278354767123
ID18629,18629,0,298.0,27.581920903954803,49.59378531073446,0.0,46.0,46,9.690274321412076,1,,1550.5204081632653,436.0,88.0,16063.0,455853.0,2754.8766288522647,0.9521178566356382,0.5490223242321085,0.05859315265788708,-0.18997033747899192,13.396950293358605,7.285651569205318,1.8746583041700315,1.838812927862796,295.00000000000006,71.79165188909899,0.7192568179317074,0.9440000000000002,4.179871574122161
ID18631,18631,0,288.0,27.684421534936998,49.48052691867125,0.0,47.0,47,9.624353322664495,1,,1547.2354948805462,430.0,69.0,16063.0,453340.0,2753.738976716291,0.9532417550859832,0.548416738654994,-0.05071321511556944,-0.1865119780128208,13.602750691303692,7.133729011264504,1.8496926767736808,1.9068218977514129,291.00000000000006,70.00128890118499,0.746261058692241,0.9651741293532339,4.103548229049414
ID18633,18633,0,297.0,27.695652173913043,49.69286510590858,0.0,48.0,48,9.755749892701914,1,,1561.7676767676767,421.0,92.0,16063.0,463845.0,2788.0981681368207,0.9533152686783807,0.546767344786959,-0.017703052393217563,-0.27525796251408224,13.481728188778511,7.237345273641371,1.8383095064420552,1.8628001952427737,299.0,72.24633261844208,0.7198623168641022,0.9492063492063492,4.178113293304469
ID18632,18632,0,300.0,27.429708951125754,49.80697419000549,0.0,49.0,49,9.828888566708876,1,,1504.4951140065148,391.0,77.0,16063.0,461880.0,2732.809397861733,0.9520509860573892,0.5370076655214763,-0.03311383105057667,-0.07164520598738575,14.12004788680414,7.207425607219971,-1.2649320567851132,1.959097277765797,303.49999999999994,73.92900887419137,0.6978125753675595,0.9514106583072098,4.243610703869711
ID18630,18630,0,290.0,27.559259259259257,49.57407407407407,0.0,50.0,50,9.64912647387103,1,,1585.013698630137,439.0,94.0,16063.0,462824.0,2801.9612534421467,0.9542973733488423,0.5524512625083063,0.042958829762200224,0.022087404976592402,13.281796327536698,7.110929683005595,1.8921451833770848,1.8678002623593442,292.50000000000006,74.41150123301631,0.6638280531945413,0.9256329113924051,4.350880259006122
ID18635,18635,0,298.0,27.593626621545404,49.40468133107727,0.0,51.0,51,9.69848294153834,1,,1547.5704697986578,420.0,75.0,16063.0,461176.0,2761.490477984752,0.9535770961804676,0.5470942319534532,0.038738263751350255,-0.057179245146774756,13.591590345777458,7.123141706688098,1.8589499825213065,1.9080892821514375,295.5,70.81931245965056,0.7403957837182001,0.9578606158833062,4.1197699315034395
ID18634,18634,0,297.0,27.591216216216218,49.7347972972973,0.0,52.0,52,9.706684619910245,1,,1550.1993243243244,429.0,88.0,16063.0,458859.0,2747.0996423284137,0.9532217843346612,0.5507893397400514,0.01576019380539331,-0.06826098888472762,13.761302866885734,7.125352577222044,1.8960690872199029,1.9313153584676146,296.0000000000001,74.03543668224934,0.6786131803011834,0.9264475743348987,4.303222348839513
ID18636,18636,0,294.0,27.722222222222225,49.87507050197406,0.0,53.0,53,9.698482941538337,1,,1546.9050847457627,423.0,80.0,16063.0,456337.0,2754.055386624079,0.9533057643502517,0.5482554783260732,0.06516661091963259,-0.3554593306800304,13.932708557055188,7.182070676733334,1.8558076118491642,1.9399291909213414,295.49999999999994,73.20693608202046,0.6928877570986808,0.9440894568690094,4.258665095344393
ID18637,18637,0,297.0,27.60487528344671,49.84297052154195,0.0,54.0,54,9.673836185197393,1,,1554.4747474747476,413.0,84.0,16063.0,461679.0,2766.714912239813,0.9528205518650347,0.5482744843743801,0.007675145803614133,-0.2920034723616151,13.956436821948968,7.077878590706383,1.888542030261927,1.9718389688507068,293.99999999999994,71.36039225718241,0.7255088879354502,0.9686985172981876,4.161822592260773
ID18642,18642,0,300.0,27.61952861952862,49.898989898989896,0.0,55.0,55,9.72306722164286,1,,1537.9833333333333,427.0,92.0,16063.0,461395.0,2750.828720930332,0.952439373505115,0.5454787771596373,0.021419688778842115,-0.3036457724684475,13.854741183206293,7.189296182982842,1.884331492786784,1.92713456652414,296.99999999999994,72.60279223712861,0.7080430531924761,0.9519230769230768,4.2128412961592945
ID18640,18640,0,297.0,27.66864742501415,49.98330503678552,0.0,56.0,56,9.682058741875426,1,,1554.6258503401361,417.0,91.0,16063.0,457060.0,2755.7603776184283,0.9533892800940081,0.5506756756986158,-0.14573372168279947,0.2875228333635352,13.706456469519562,7.1590182843038495,1.908961278041768,1.9145720719237405,294.5,72.16840160024275,0.7105603831541791,0.9515347334410342,4.205372176482099
ID18638,18638,0,303.0,27.575482093663915,49.66198347107438,0.0,57.0,57,9.81268263884024,1,,1503.4039087947883,400.0,70.0,16063.0,461545.0,2721.020053296592,0.9522001525726419,0.5389864318472124,-0.030836321256020014,-0.1589829854475246,13.818797784295347,7.18443586890915,1.8884869020392054,1.9234353311018597,302.4999999999999,70.29337238483733,0.7693190454607913,0.9837398373983736,4.041584748190327
ID18639,18639,0,308.0,27.62101566720692,49.70907617504052,0.0,58.0,58,9.909520668917313,1,,1523.8990228013029,391.0,79.0,16063.0,467837.0,2737.9174996460947,0.953870233951981,0.5434497690066283,0.08123668518131355,-0.23110595525934044,13.745994099756956,7.43871646967146,1.911080276947882,1.847898647004631,308.50000000000006,74.58679904567187,0.6968528707588487,0.9292168674698795,4.24653184525175
ID18644,18644,0,294.0,27.552721088435373,49.55952380952381,0.0,59.0,59,9.673836185197393,1,,1571.1389830508474,437.0,80.0,16063.0,463486.0,2766.739692894338,0.9538752509896837,0.5544610567555966,-0.08695876580168645,-0.10173317949213129,13.628416097352382,7.1143168179162775,1.8832266942379943,1.9156324417590427,293.99999999999994,72.03041319583207,0.7120744158821058,0.9303797468354429,4.200899006943446
ID18652,18652,0,294.0,27.520236087689714,49.71247892074199,0.0,60.0,60,9.714879374109278,1,,1518.4053156146178,406.0,66.0,16063.0,457040.0,2717.031944697188,0.9530189730377533,0.5454036638129552,0.04365715421062168,-0.2608115618132725,13.816309195346772,7.146355131541489,1.8567560713320785,1.9333364968620803,296.4999999999999,70.93931856903812,0.7403899873161293,0.9611021069692056,4.119786058002064
ID18647,18647,0,293.0,27.541881812966153,49.591222030981065,0.0,61.0,61,9.616081423136517,1,,1570.4158075601374,433.0,94.0,16063.0,456991.0,2737.818524178596,0.9543547019566209,0.5602042841332294,0.09711431850699542,-0.15926313737125375,14.06095023658611,6.833125788668233,1.903148126696688,2.0577625337885914,290.50000000000006,75.06209594867728,0.6479099160989199,0.9207606973058639,4.404003126638744
ID18643,18643,0,298.0,27.661016949152543,49.652542372881356,0.0,62.0,62,9.690274321412076,1,,1552.3322033898305,429.0,70.0,16063.0,457938.0,2741.716193405857,0.9537034732705285,0.5527730756014907,-0.07416683793367966,-0.29326216399624283,13.604925535901998,7.245151950103442,1.8862431834677027,1.877797129666515,295.0000000000001,71.18630593166166,0.7315414968550848,0.9531502423263332,4.144626969862174
ID18650,18650,0,293.0,27.620022753128556,49.57679180887372,0.0,63.0,63,9.657370069115643,1,,1571.9590443686006,431.0,89.0,16063.0,460584.0,2760.559395557191,0.9544082858021833,0.556151397142016,0.09794510968150957,-0.07821603701230662,13.383439944212205,7.141586689471158,1.8881123335341017,1.8740149109921767,293.00000000000006,73.49744127501243,0.6816054346893897,0.9436392914653786,4.293766365791982
ID18653,18653,0,297.0,27.65702947845805,49.45578231292517,0.0,64.0,64,9.673836185197393,1,,1556.4358108108108,439.0,75.0,16063.0,460705.0,2742.0640887937366,0.9533885137892322,0.554070330171186,-0.10239196012462591,-0.1821460463148335,13.826026456074697,7.099786432766067,1.8756402808310706,1.9473862470378698,294.0,70.34202648303297,0.7466678346028981,0.9592169657422513,4.102430294208855
ID18645,18645,0,293.0,27.57489994282447,49.74814179531161,0.0,65.0,65,9.632618118796934,1,,1603.39446366782,443.0,82.0,16063.0,463381.0,2778.8399377102824,0.9530964929293724,0.5631447176054406,0.09525610778360834,-0.056870851472904,13.565731581088853,6.973435271112663,-1.2435349646791407,1.9453441601852484,291.5,73.4780652402698,0.6784736701780072,0.9239302694136292,4.303664747895173
ID18646,18646,0,296.0,27.633333333333333,49.7962962962963,0.0,66.0,66,9.64912647387103,1,,1558.8219178082193,428.0,74.0,16063.0,455176.0,2735.135762312512,0.9540077587353432,0.5565103350594504,0.10105993715514401,-0.412489585815254,13.99846408709569,7.073198942005346,-1.2182608728786637,1.9790853052306399,292.5,69.67729638875886,0.7570998370062187,0.9701492537313433,4.0740687707595775
ID18649,18649,0,294.0,27.696408529741866,49.65095398428732,0.0,67.0,67,9.723067221642863,1,,1547.3221476510066,405.0,76.0,16063.0,461102.0,2742.4496380213786,0.9535525002133568,0.5507970412971708,-0.04584161284456955,-0.12366387411323303,13.402736948575841,7.170757896058127,-1.246831344338654,1.869082340088978,297.00000000000006,71.47793995136975,0.7305034287357862,0.9534510433386841,4.147570746425523
ID18648,18648,0,294.0,27.68935574229692,49.57955182072829,0.0,68.0,68,9.731248179944735,1,,1558.1418918918919,434.0,84.0,16063.0,461210.0,2746.425442643916,0.9531680670111146,0.5537312770953057,-0.235476439492598,0.04785391165049907,14.746148235764943,7.253503443549609,1.9851626000742388,2.032969081841188,297.49999999999994,71.3225857763854,0.7349244128794845,0.9802306425041184,4.135076942098555
ID18654,18654,0,301.0,27.652017689331124,49.167772249861805,0.0,69.0,69,9.79644990210295,1,,1523.3588039867109,416.0,79.0,16063.0,458531.0,2707.7579835534107,0.9518897338495154,0.5487237029816382,-0.13979791577990597,-0.05053726707837971,14.28633653684811,7.233200939447147,-1.2662772894936238,1.975105718263103,301.50000000000006,73.94745936064233,0.6928682580828077,0.9466248037676611,4.258725019574646
ID18651,18651,0,296.0,27.60736368746487,49.1256323777403,0.0,70.0,70,9.714879374109282,1,,1544.3266666666666,414.0,76.0,16063.0,463298.0,2742.5510912742757,0.9539060442146806,0.549814721140529,0.06241696370622904,0.18588326742502467,14.263341299134655,7.253006074802246,1.9381207684868815,1.9665420312671593,296.5,74.45125184968784,0.6721876866509272,0.9503205128205128,4.323740847223411
ID18655,18655,0,301.0,27.67796143250689,49.29228650137741,0.0,71.0,71,9.812682638840243,1,,1523.6105610561056,401.0,72.0,16063.0,461654.0,2718.346846212222,0.9536524248870882,0.5471947439611333,0.3192177619155487,-0.29930873599354096,13.930223971315026,7.364361427384542,1.925259588194262,1.8915725563814914,302.5000000000001,71.6777956023156,0.7398879632086905,0.9649122807017546,4.121183486605779
ID18657,18657,0,297.0,27.715883668903807,49.51510067114094,0.0,72.0,72,9.739422266375437,1,,1538.1543624161075,424.0,82.0,16063.0,458370.0,2722.4767522106977,0.9536475589172969,0.55157861459713,0.011121036199430313,-0.16289494497192178,13.940336288402921,6.947632899507576,1.9077953540178125,2.006487171967731,298.00000000000006,74.03041319583205,0.6832911273126951,0.946031746031746,4.288466692220814
